Date,Source,Brand,Product Name,RRP,Selling Price
7/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
7/9/2019,Fortress,HUAWEI,HUAWEI P30 (128GB),4288,4088
7/9/2019,Fortress,LOVE LEADER,LOVE LEADER P9,468,468
7/9/2019,Fortress,RAZER,RAZER PHONE 2,6799,3799
7/9/2019,Fortress,MI,MI 6 (32GB),899,899
7/9/2019,Fortress,MI,MI 6 (64GB),999,999
7/9/2019,Fortress,REDMI,REDMI 7 (64GB),1299,1249
7/9/2019,Fortress,ASUS,ASUS ROG PHONE II (512GB),6998,6998
7/9/2019,Fortress,ASUS,ASUS ROG PHONE (128GB),7398,5398
7/9/2019,Fortress,ASUS,ASUS ROG PHONE (512GB),9198,6250
7/9/2019,Fortress,SUGAR,SUGAR S11,2598,1559
7/9/2019,Fortress,SUGAR,SUGAR S9,2980,1608
7/9/2019,Fortress,VIVO,VIVO V11,2698,2298
7/9/2019,Fortress,VIVO,VIVO V15PRO,3498,3098
7/9/2019,Fortress,HONOR,HONOR VIEW 20 (128GB),4099,3499
7/9/2019,Fortress,HONOR,HONOR VIEW 20 (256GB),4899,4199
7/9/2019,Fortress,LOVE LEADER,LOVE LEADER W620,648,648
7/9/2019,Fortress,VIVO,VIVO X21,4498,2099
7/9/2019,Fortress,SONY,SONY XA2 PLUS (64GB),3698,1998
7/9/2019,Fortress,SONY,SONY XA2 ULTRA (64GB),3498,1998
7/9/2019,Fortress,SONY,SONY XPERIA 1 (128GB),6999,5699
7/9/2019,Fortress,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
7/9/2019,Fortress,SONY,SONY XPERIA 10 (64GB),2499,2199
7/9/2019,Fortress,SONY,SONY XPERIA L3 (32GB),1599,1599
7/9/2019,Fortress,SONY,SONY XPERIA XZ2 (64GB),5198,3398
7/9/2019,Fortress,SONY,SONY XZ3 (64GB),6598,4298
7/9/2019,Fortress,SUGAR,SUGAR Y15,1598,799
7/9/2019,Fortress,VIVO,VIVO Y17,1998,1698
7/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
7/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRO (16GB),1028,540
7/9/2019,Fortress,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
7/9/2019,Fortress,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1388
7/9/2019,Fortress,VIVO,VIVO Y81,1498,1198
7/9/2019,Fortress,VIVO,VIVO Y85,1798,810
7/9/2019,Fortress,HUAWEI,HUAWEI Y9 (64GB),1688,1688
7/9/2019,Fortress,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
7/9/2019,Fortress,VIVO,VIVO Y91C,1098,1049
7/9/2019,Fortress,VIVO,VIVO Y95,1798,1798
7/9/2019,Fortress,LENOVO,LENOVO Z6 PRO,3999,3999
7/9/2019,Fortress,ASUS,ASUS ZENFONE 6 (6GB),4998,4998
7/9/2019,Fortress,ASUS,ASUS ZENFONE 6 (8GB),5798,5798
7/9/2019,Fortress,ASUS,ASUS ZENFONE MAX M2 (64GB),1999,1999
7/9/2019,Fortress,ASUS,ASUS ZENFONE MAX PRO M1 (64GB),2198,1519
7/9/2019,Fortress,ASUS,ASUS ZENFONE MAX PRO M2 (128GB),2498,2498
8/9/2019,Fortress,NOKIA,NOKIA 106 DS,199,199
8/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
8/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
8/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3998
8/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 (256GB),5298,4898
8/9/2019,Fortress,NOKIA,NOKIA 3.2 (32GB),1398,1398
8/9/2019,Fortress,NOKIA,NOKIA 3310,568,568
8/9/2019,Fortress,NOKIA,NOKIA 4.2 (32GB),1288,1188
8/9/2019,Fortress,NOKIA,NOKIA 5.1 PLUS (32GB),1588,1188
8/9/2019,Fortress,NOKIA,NOKIA 8.1 (128GB),3288,2698
8/9/2019,Fortress,NOKIA,NOKIA 8.1 (64GB),2798,2498
8/9/2019,Fortress,NOKIA,NOKIA 8110 4G,698,698
8/9/2019,Fortress,MI,MI 9T PRO (256GB),3599,3599
8/9/2019,Fortress,MI,MI 9T (128GB),2499,2499
8/9/2019,Fortress,MI,MI A3 (128GB),1799,1799
8/9/2019,Fortress,SUGAR,SUGAR C11,1898,1139
8/9/2019,Fortress,SUGAR,SUGAR C11S,1498,899
8/9/2019,Fortress,SUGAR,SUGAR F9 (64GB),2098,1259
8/9/2019,Fortress,LG,LG G7 FIT (64GB),2998,1999
8/9/2019,Fortress,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
8/9/2019,Fortress,SAMSUNG,SAMSUNG A40S (64GB),2198,2198
8/9/2019,Fortress,SAMSUNG,SAMSUNG A60 (128GB),2498,2298
8/9/2019,Fortress,SAMSUNG,SAMSUNG A7,2598,2498
8/9/2019,Fortress,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
8/9/2019,Fortress,SAMSUNG,SAMSUNG A70 (8GB),3498,3298
8/9/2019,Fortress,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
8/9/2019,Fortress,SAMSUNG,SAMSUNG A8S (128GB),3298,2898
8/9/2019,Fortress,SAMSUNG,SAMSUNG A9 (128GB),3598,2588
8/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
8/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
8/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
8/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
8/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7398
8/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
8/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (512GB),8998,7698
8/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
8/9/2019,Fortress,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
8/9/2019,Fortress,SAMSUNG,SAMSUNG S10 (512GB),7998,6698
8/9/2019,Fortress,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
8/9/2019,Fortress,LOVE LEADER,LOVE LEADER HK602,498,498
8/9/2019,Fortress,APPLE,APPLE IPHONE 7 PLUS (32GB),3799,3799
8/9/2019,Fortress,APPLE,APPLE IPHONE XR (64GB),5199,5199
8/9/2019,Fortress,APPLE,APPLE IPHONE XR (128GB),5699,5699
8/9/2019,Fortress,APPLE,APPLE IPHONE XR (256GB),6499,6499
8/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (64GB),8599,8599
8/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (256GB),9899,9899
8/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (512GB),11599,11599
8/9/2019,Fortress,APPLE,APPLE IPHONE XS (64GB),7799,7799
8/9/2019,Fortress,APPLE,APPLE IPHONE XS (256GB),9099,9099
8/9/2019,Fortress,APPLE,APPLE IPHONE XS (512GB),10799,10799
8/9/2019,Fortress,LOVE LEADER,LOVE LEADER J318,398,398
8/9/2019,Fortress,LENOVO,LENOVO K9,1199,1199
8/9/2019,Fortress,HUAWEI,HUAWEI MATE 20 RS PORSCHE DESIGN (256GB),12888,12888
8/9/2019,Fortress,HUAWEI,HUAWEI MATE 20 (128GB),4688,3099
8/9/2019,Fortress,HUAWEI,HUAWEI MATE 20X (128GB),5488,4988
8/9/2019,Fortress,MI,MI 9 (128GB),3699,3599
8/9/2019,Fortress,VIVO,VIVO NEX DUAL DISPLAY EDITION,5398,4398
8/9/2019,Fortress,NOKIA,NOKIA 7 PLUS (64GB),3288,2588
8/9/2019,Fortress,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,4488
8/9/2019,Fortress,REDMI,REDMI NOTE SEVEN (128GB),1699,1449
8/9/2019,Fortress,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2499
8/9/2019,Fortress,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
8/9/2019,Fortress,HUAWEI,HUAWEI NOVA 4 (128GB),2988,2588
8/9/2019,Fortress,HUAWEI,HUAWEI P20 LITE (64GB),2188,1888
8/9/2019,Fortress,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
8/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
8/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
8/9/2019,Fortress,HUAWEI,HUAWEI P30 (128GB),4288,4088
8/9/2019,Fortress,LOVE LEADER,LOVE LEADER P9,468,468
8/9/2019,Fortress,RAZER,RAZER PHONE 2,6799,3999
8/9/2019,Fortress,MI,MI 6 (32GB),899,899
8/9/2019,Fortress,MI,MI 6 (64GB),999,999
8/9/2019,Fortress,REDMI,REDMI 7 (64GB),1299,1249
8/9/2019,Fortress,ASUS,ASUS ROG PHONE II (512GB),6998,6998
8/9/2019,Fortress,ASUS,ASUS ROG PHONE (128GB),7398,5398
8/9/2019,Fortress,ASUS,ASUS ROG PHONE (512GB),9198,6398
8/9/2019,Fortress,SUGAR,SUGAR S11,2598,1559
8/9/2019,Fortress,SUGAR,SUGAR S9,2980,1608
8/9/2019,Fortress,VIVO,VIVO V11,2698,2298
8/9/2019,Fortress,VIVO,VIVO V15PRO,3498,3098
8/9/2019,Fortress,HONOR,HONOR VIEW 20 (128GB),4099,3499
8/9/2019,Fortress,HONOR,HONOR VIEW 20 (256GB),4899,4199
8/9/2019,Fortress,LOVE LEADER,LOVE LEADER W620,648,648
8/9/2019,Fortress,VIVO,VIVO X21,4498,2099
8/9/2019,Fortress,SONY,SONY XA2 PLUS (64GB),3698,1998
8/9/2019,Fortress,SONY,SONY XA2 ULTRA (64GB),3498,1998
8/9/2019,Fortress,SONY,SONY XPERIA 1 (128GB),6999,5699
8/9/2019,Fortress,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
8/9/2019,Fortress,SONY,SONY XPERIA 10 (64GB),2499,2199
8/9/2019,Fortress,SONY,SONY XPERIA L3 (32GB),1599,1599
8/9/2019,Fortress,SONY,SONY XPERIA XZ2 (64GB),5198,3398
8/9/2019,Fortress,SONY,SONY XZ3 (64GB),6598,4298
8/9/2019,Fortress,SUGAR,SUGAR Y15,1598,799
8/9/2019,Fortress,VIVO,VIVO Y17,1998,1698
8/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
8/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRO (16GB),1028,540
8/9/2019,Fortress,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
8/9/2019,Fortress,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1388
8/9/2019,Fortress,VIVO,VIVO Y81,1498,1198
8/9/2019,Fortress,VIVO,VIVO Y85,1798,810
8/9/2019,Fortress,HUAWEI,HUAWEI Y9 (64GB),1688,1688
8/9/2019,Fortress,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
8/9/2019,Fortress,VIVO,VIVO Y91C,1098,1049
8/9/2019,Fortress,VIVO,VIVO Y95,1798,1798
8/9/2019,Fortress,LENOVO,LENOVO Z6 PRO,3999,3999
8/9/2019,Fortress,ASUS,ASUS ZENFONE 6 (6GB),4998,4998
8/9/2019,Fortress,ASUS,ASUS ZENFONE 6 (8GB),5798,5798
8/9/2019,Fortress,ASUS,ASUS ZENFONE MAX M2 (64GB),1999,1999
8/9/2019,Fortress,ASUS,ASUS ZENFONE MAX PRO M1 (64GB),2198,1519
8/9/2019,Fortress,ASUS,ASUS ZENFONE MAX PRO M2 (128GB),2498,2498
9/9/2019,Fortress,NOKIA,NOKIA 106 DS,199,199
9/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
9/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
9/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3998
9/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 (256GB),5298,4898
9/9/2019,Fortress,NOKIA,NOKIA 3.2 (32GB),1398,1398
9/9/2019,Fortress,NOKIA,NOKIA 3310,568,568
9/9/2019,Fortress,NOKIA,NOKIA 4.2 (32GB),1288,1188
9/9/2019,Fortress,NOKIA,NOKIA 5.1 PLUS (32GB),1588,1188
9/9/2019,Fortress,NOKIA,NOKIA 8.1 (128GB),3288,2698
9/9/2019,Fortress,NOKIA,NOKIA 8.1 (64GB),2798,2498
9/9/2019,Fortress,NOKIA,NOKIA 8110 4G,698,698
9/9/2019,Fortress,MI,MI 9T PRO (256GB),3599,3599
9/9/2019,Fortress,MI,MI 9T (128GB),2499,2499
9/9/2019,Fortress,MI,MI A3 (128GB),1799,1799
9/9/2019,Fortress,SUGAR,SUGAR C11,1898,1139
9/9/2019,Fortress,SUGAR,SUGAR C11S,1498,899
9/9/2019,Fortress,SUGAR,SUGAR F9 (64GB),2098,1259
9/9/2019,Fortress,LG,LG G7 FIT (64GB),2998,1999
9/9/2019,Fortress,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
9/9/2019,Fortress,SAMSUNG,SAMSUNG A40S (64GB),2198,2198
9/9/2019,Fortress,SAMSUNG,SAMSUNG A60 (128GB),2498,2298
9/9/2019,Fortress,SAMSUNG,SAMSUNG A7,2598,2498
9/9/2019,Fortress,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
9/9/2019,Fortress,SAMSUNG,SAMSUNG A70 (8GB),3498,3298
9/9/2019,Fortress,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
9/9/2019,Fortress,SAMSUNG,SAMSUNG A8S (128GB),3298,2898
9/9/2019,Fortress,SAMSUNG,SAMSUNG A9 (128GB),3598,2588
9/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
9/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
9/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
9/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
9/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7398
9/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
9/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (512GB),8998,7698
9/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
9/9/2019,Fortress,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
9/9/2019,Fortress,SAMSUNG,SAMSUNG S10 (512GB),7998,6698
9/9/2019,Fortress,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
9/9/2019,Fortress,LOVE LEADER,LOVE LEADER HK602,498,498
9/9/2019,Fortress,APPLE,APPLE IPHONE 7 PLUS (32GB),3799,3799
9/9/2019,Fortress,APPLE,APPLE IPHONE XR (64GB),5199,5199
9/9/2019,Fortress,APPLE,APPLE IPHONE XR (128GB),5699,5699
9/9/2019,Fortress,APPLE,APPLE IPHONE XR (256GB),6499,6499
9/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (64GB),8599,8599
9/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (256GB),9899,9899
9/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (512GB),11599,11599
9/9/2019,Fortress,APPLE,APPLE IPHONE XS (64GB),7799,7799
9/9/2019,Fortress,APPLE,APPLE IPHONE XS (256GB),9099,9099
9/9/2019,Fortress,APPLE,APPLE IPHONE XS (512GB),10799,10799
9/9/2019,Fortress,LOVE LEADER,LOVE LEADER J318,398,398
9/9/2019,Fortress,LENOVO,LENOVO K9,1199,1199
9/9/2019,Fortress,HUAWEI,HUAWEI MATE 20 RS PORSCHE DESIGN (256GB),12888,12888
9/9/2019,Fortress,HUAWEI,HUAWEI MATE 20 (128GB),4688,3099
9/9/2019,Fortress,HUAWEI,HUAWEI MATE 20X (128GB),5488,4988
9/9/2019,Fortress,MI,MI 9 (128GB),3699,3599
9/9/2019,Fortress,VIVO,VIVO NEX DUAL DISPLAY EDITION,5398,4398
9/9/2019,Fortress,NOKIA,NOKIA 7 PLUS (64GB),3288,2588
9/9/2019,Fortress,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,4488
9/9/2019,Fortress,REDMI,REDMI NOTE SEVEN (128GB),1699,1449
9/9/2019,Fortress,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2499
9/9/2019,Fortress,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
9/9/2019,Fortress,HUAWEI,HUAWEI NOVA 4 (128GB),2988,2588
9/9/2019,Fortress,HUAWEI,HUAWEI P20 LITE (64GB),2188,1888
9/9/2019,Fortress,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
9/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
9/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
9/9/2019,Fortress,HUAWEI,HUAWEI P30 (128GB),4288,4088
9/9/2019,Fortress,LOVE LEADER,LOVE LEADER P9,468,468
9/9/2019,Fortress,RAZER,RAZER PHONE 2,6799,3999
9/9/2019,Fortress,MI,MI 6 (32GB),899,899
9/9/2019,Fortress,MI,MI 6 (64GB),999,999
9/9/2019,Fortress,REDMI,REDMI 7 (64GB),1299,1249
9/9/2019,Fortress,ASUS,ASUS ROG PHONE II (512GB),6998,6998
9/9/2019,Fortress,ASUS,ASUS ROG PHONE (128GB),7398,5398
9/9/2019,Fortress,ASUS,ASUS ROG PHONE (512GB),9198,6398
9/9/2019,Fortress,SUGAR,SUGAR S11,2598,1559
9/9/2019,Fortress,SUGAR,SUGAR S9,2980,1608
9/9/2019,Fortress,VIVO,VIVO V11,2698,2298
9/9/2019,Fortress,VIVO,VIVO V15PRO,3498,3098
9/9/2019,Fortress,HONOR,HONOR VIEW 20 (128GB),4099,3499
9/9/2019,Fortress,HONOR,HONOR VIEW 20 (256GB),4899,4199
9/9/2019,Fortress,LOVE LEADER,LOVE LEADER W620,648,648
9/9/2019,Fortress,VIVO,VIVO X21,4498,2099
9/9/2019,Fortress,SONY,SONY XA2 PLUS (64GB),3698,1998
9/9/2019,Fortress,SONY,SONY XA2 ULTRA (64GB),3498,1998
9/9/2019,Fortress,SONY,SONY XPERIA 1 (128GB),6999,5699
9/9/2019,Fortress,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
9/9/2019,Fortress,SONY,SONY XPERIA 10 (64GB),2499,2199
9/9/2019,Fortress,SONY,SONY XPERIA L3 (32GB),1599,1599
9/9/2019,Fortress,SONY,SONY XPERIA XZ2 (64GB),5198,3398
9/9/2019,Fortress,SONY,SONY XZ3 (64GB),6598,4298
9/9/2019,Fortress,SUGAR,SUGAR Y15,1598,799
9/9/2019,Fortress,VIVO,VIVO Y17,1998,1698
9/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
9/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRO (16GB),1028,540
9/9/2019,Fortress,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
9/9/2019,Fortress,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1388
9/9/2019,Fortress,VIVO,VIVO Y81,1498,1198
9/9/2019,Fortress,VIVO,VIVO Y85,1798,810
9/9/2019,Fortress,HUAWEI,HUAWEI Y9 (64GB),1688,1688
9/9/2019,Fortress,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
9/9/2019,Fortress,VIVO,VIVO Y91C,1098,1049
9/9/2019,Fortress,VIVO,VIVO Y95,1798,1798
9/9/2019,Fortress,LENOVO,LENOVO Z6 PRO,3999,3999
9/9/2019,Fortress,ASUS,ASUS ZENFONE 6 (6GB),4998,4998
9/9/2019,Fortress,ASUS,ASUS ZENFONE 6 (8GB),5798,5798
9/9/2019,Fortress,ASUS,ASUS ZENFONE MAX M2 (64GB),1999,1999
9/9/2019,Fortress,ASUS,ASUS ZENFONE MAX PRO M1 (64GB),2198,1519
9/9/2019,Fortress,ASUS,ASUS ZENFONE MAX PRO M2 (128GB),2498,2498
10/9/2019,Fortress,NOKIA,NOKIA 106 DS,199,199
10/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
10/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
10/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3998
10/9/2019,Fortress,BLACK SHARK,BLACK SHARK 2 (256GB),5298,4898
10/9/2019,Fortress,NOKIA,NOKIA 2720 (4GB),798,798
10/9/2019,Fortress,NOKIA,NOKIA 3.2 (32GB),1398,1398
10/9/2019,Fortress,NOKIA,NOKIA 3310,568,568
10/9/2019,Fortress,NOKIA,NOKIA 4.2 (32GB),1288,1188
10/9/2019,Fortress,NOKIA,NOKIA 5.1 PLUS (32GB),1588,1188
10/9/2019,Fortress,NOKIA,NOKIA 8.1 (128GB),3288,2698
10/9/2019,Fortress,NOKIA,NOKIA 8.1 (64GB),2798,2498
10/9/2019,Fortress,NOKIA,NOKIA 8110 4G,698,698
10/9/2019,Fortress,MI,MI 9T PRO (256GB),3599,3599
10/9/2019,Fortress,MI,MI 9T (128GB),2499,2499
10/9/2019,Fortress,MI,MI A3 (128GB),1799,1799
10/9/2019,Fortress,SUGAR,SUGAR C11,1898,1139
10/9/2019,Fortress,SUGAR,SUGAR C11S,1498,899
10/9/2019,Fortress,SUGAR,SUGAR F9 (64GB),2098,1259
10/9/2019,Fortress,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
10/9/2019,Fortress,SAMSUNG,SAMSUNG A40S (64GB),2198,2198
10/9/2019,Fortress,SAMSUNG,SAMSUNG A60 (128GB),2498,2298
10/9/2019,Fortress,SAMSUNG,SAMSUNG A7,2598,2498
10/9/2019,Fortress,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
10/9/2019,Fortress,SAMSUNG,SAMSUNG A70 (8GB),3498,3298
10/9/2019,Fortress,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
10/9/2019,Fortress,SAMSUNG,SAMSUNG A8S (128GB),3298,2898
10/9/2019,Fortress,SAMSUNG,SAMSUNG A9 (128GB),3598,2588
10/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
10/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
10/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
10/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
10/9/2019,Fortress,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7398
10/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
10/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (512GB),8998,7698
10/9/2019,Fortress,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
10/9/2019,Fortress,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
10/9/2019,Fortress,SAMSUNG,SAMSUNG S10 (512GB),7998,6698
10/9/2019,Fortress,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
10/9/2019,Fortress,LOVE LEADER,LOVE LEADER HK602,498,498
10/9/2019,Fortress,APPLE,APPLE IPHONE 7 PLUS (32GB),3799,3799
10/9/2019,Fortress,APPLE,APPLE IPHONE XR (64GB),5199,5199
10/9/2019,Fortress,APPLE,APPLE IPHONE XR (128GB),5699,5699
10/9/2019,Fortress,APPLE,APPLE IPHONE XR (256GB),6499,6499
10/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (64GB),8599,8599
10/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (256GB),9899,9899
10/9/2019,Fortress,APPLE,APPLE IPHONE XS MAX (512GB),11599,11599
10/9/2019,Fortress,APPLE,APPLE IPHONE XS (64GB),7799,7799
10/9/2019,Fortress,APPLE,APPLE IPHONE XS (256GB),9099,9099
10/9/2019,Fortress,APPLE,APPLE IPHONE XS (512GB),10799,10799
10/9/2019,Fortress,LOVE LEADER,LOVE LEADER J318,398,398
10/9/2019,Fortress,LENOVO,LENOVO K9,1199,1199
10/9/2019,Fortress,HUAWEI,HUAWEI MATE 20 RS PORSCHE DESIGN (256GB),12888,12888
10/9/2019,Fortress,HUAWEI,HUAWEI MATE 20 (128GB),4688,3099
10/9/2019,Fortress,HUAWEI,HUAWEI MATE 20X (128GB),5488,4988
10/9/2019,Fortress,MI,MI 9 (128GB),3699,3599
10/9/2019,Fortress,VIVO,VIVO NEX DUAL DISPLAY EDITION,5398,4398
10/9/2019,Fortress,NOKIA,NOKIA 7 PLUS (64GB),3288,2588
10/9/2019,Fortress,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,4488
10/9/2019,Fortress,REDMI,REDMI NOTE SEVEN (128GB),1699,1449
10/9/2019,Fortress,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2499
10/9/2019,Fortress,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
10/9/2019,Fortress,HUAWEI,HUAWEI NOVA 4 (128GB),2988,2588
10/9/2019,Fortress,HUAWEI,HUAWEI P20 LITE (64GB),2188,1888
10/9/2019,Fortress,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
10/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
10/9/2019,Fortress,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
10/9/2019,Fortress,HUAWEI,HUAWEI P30 (128GB),4288,4088
10/9/2019,Fortress,LOVE LEADER,LOVE LEADER P9,468,468
10/9/2019,Fortress,RAZER,RAZER PHONE 2,6799,3999
10/9/2019,Fortress,MI,MI 6 (32GB),899,899
10/9/2019,Fortress,MI,MI 6 (64GB),999,999
10/9/2019,Fortress,REDMI,REDMI 7 (64GB),1299,1249
10/9/2019,Fortress,ASUS,ASUS ROG PHONE II (512GB),6998,6998
10/9/2019,Fortress,ASUS,ASUS ROG PHONE (128GB),7398,5398
10/9/2019,Fortress,ASUS,ASUS ROG PHONE (512GB),9198,6398
10/9/2019,Fortress,SUGAR,SUGAR S11,2598,1559
10/9/2019,Fortress,SUGAR,SUGAR S9,2980,1608
10/9/2019,Fortress,VIVO,VIVO V11,2698,2298
10/9/2019,Fortress,VIVO,VIVO V15PRO,3498,3098
10/9/2019,Fortress,HONOR,HONOR VIEW 20 (128GB),4099,3499
10/9/2019,Fortress,HONOR,HONOR VIEW 20 (256GB),4899,4199
10/9/2019,Fortress,LOVE LEADER,LOVE LEADER W620,648,648
10/9/2019,Fortress,VIVO,VIVO X21,4498,2099
10/9/2019,Fortress,SONY,SONY XA2 PLUS (64GB),3698,1998
10/9/2019,Fortress,SONY,SONY XA2 ULTRA (64GB),3498,1998
10/9/2019,Fortress,SONY,SONY XPERIA 1 (128GB),6999,5699
10/9/2019,Fortress,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
10/9/2019,Fortress,SONY,SONY XPERIA 10 (64GB),2499,2199
10/9/2019,Fortress,SONY,SONY XPERIA L3 (32GB),1599,1599
10/9/2019,Fortress,SONY,SONY XPERIA XZ2 (64GB),5198,3398
10/9/2019,Fortress,SONY,SONY XZ3 (64GB),6598,4298
10/9/2019,Fortress,SUGAR,SUGAR Y15,1598,799
10/9/2019,Fortress,VIVO,VIVO Y17,1998,1698
10/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
10/9/2019,Fortress,HUAWEI,HUAWEI Y6 PRO (16GB),1028,540
