Date,Source,Brand,Product Name,RRP,Selling Price
7/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
7/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
7/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
7/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
7/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
7/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
7/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
7/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
7/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
7/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
7/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
7/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
7/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
7/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
7/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
7/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
7/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
7/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
7/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
7/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
7/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
7/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
7/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
7/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
7/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
7/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
7/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7998
7/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
7/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
7/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
7/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
7/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
7/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
7/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
7/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
7/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
7/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
8/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
8/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
8/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
8/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
8/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
8/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
8/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
8/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
8/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
8/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
8/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
8/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
8/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
8/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
8/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
8/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
8/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
8/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
8/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
8/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
8/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
8/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
8/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
8/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
8/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
8/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
8/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
8/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
8/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
8/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
8/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
8/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
8/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
8/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
8/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
8/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
8/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
8/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
8/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
8/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
8/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
8/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
8/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
8/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
8/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
9/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
9/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
9/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
9/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
9/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
9/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
9/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
9/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
9/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
9/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
9/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
9/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
9/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
9/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
9/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
9/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
9/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
9/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
9/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
9/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
9/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
9/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
9/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
9/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
9/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
9/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
9/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
9/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
9/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
9/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
9/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
9/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
9/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
9/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
9/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
9/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7998
9/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
9/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
9/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
9/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
9/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
9/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
9/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
9/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
9/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
9/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
10/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
10/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
10/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
10/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
10/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
10/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
10/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
10/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
10/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
10/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
10/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
10/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
10/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
10/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
10/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
10/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
10/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
10/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
10/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
10/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
10/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
10/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
10/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
10/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
10/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
10/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
10/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
10/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
10/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
10/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
10/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
10/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
10/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
10/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
10/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
10/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
10/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
10/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
10/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
10/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
10/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
10/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
10/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
10/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
10/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
10/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
10/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
11/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
11/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
11/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2(128GB),4398,3298
11/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
11/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
11/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
11/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
11/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
11/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
11/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
11/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
11/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
11/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
11/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
11/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
11/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
11/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
11/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
11/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
11/9/2019,Broadway,LENOVO,LENOVO S5(64GB),1399,1299
11/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
11/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
11/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
11/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
11/9/2019,Broadway,NOKIA,NOKIA 7.2 (128GB),2598,2598
11/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
11/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
11/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
11/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
11/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
11/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
11/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
11/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
11/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
11/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
11/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
11/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
11/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
11/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
11/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
11/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
11/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
11/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
11/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
11/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
11/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
11/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
11/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
11/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
11/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
12/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
12/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
12/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
12/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
12/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
12/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
12/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
12/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
12/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
12/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
12/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
12/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
12/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
12/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
12/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
12/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
12/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
12/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
12/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
12/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
12/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
12/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
12/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
12/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
12/9/2019,Broadway,NOKIA,NOKIA 7.2 (128GB),2598,2598
12/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
12/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
12/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
12/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
12/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
12/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
12/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
12/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
12/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
12/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
12/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
12/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
12/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
12/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
12/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7998
12/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
12/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
12/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
12/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
12/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
12/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
12/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
12/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
12/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
12/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
13/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
13/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
13/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
13/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
13/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
13/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
13/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
13/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
13/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
13/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
13/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
13/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
13/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
13/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
13/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
13/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
13/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
13/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
13/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
13/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
13/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
13/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
13/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
13/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
13/9/2019,Broadway,NOKIA,NOKIA 7.2 (128GB),2598,2598
13/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
13/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
13/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
13/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
13/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
13/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
13/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
13/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
13/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
13/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
13/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
13/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
13/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
13/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
13/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
13/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
13/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
13/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
13/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
13/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
13/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
13/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
13/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
13/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
13/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
14/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
14/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
14/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
14/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
14/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
14/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
14/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
14/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
14/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
